"","grade","age","female","race","empathy_1","empathy_2","empathy_3","empathy_4","empathy_5","empathy_6","empathy_7","empathy_8","empathy_9","empathy_10","empathy_11","schid"
"8272",11,16,1,"Hispanic",3,1,2,3,3,3,3,3,3,3,2,28
"8273",11,16,0,"Hispanic",2,1,3,2,3,3,3,3,2,3,3,28
"8274",11,16,1,"Hispanic",3,2,2,2,3,3,2,2,2,3,1,28
"8275",11,16,0,"Hispanic",1,1,1,1,1,1,1,1,1,1,1,28
"8276",11,17,1,"Hispanic",3,2,3,3,3,3,3,3,3,3,3,28
"8277",11,16,0,"Hispanic",3,3,3,3,3,2,3,2,3,3,3,28
"8278",12,18,1,"Hispanic",3,2,2,2,3,2,3,2,3,2,2,28
"8279",12,17,0,"Hispanic",1,3,3,3,3,3,3,2,3,3,3,28
"8280",11,16,0,"Hispanic",2,1,2,1,2,2,3,2,2,3,3,28
"8281",11,17,1,"Hispanic",2,2,3,2,2,2,3,2,2,2,1,28
"8282",11,16,0,"Hispanic",2,1,3,2,1,1,3,2,2,2,1,28
"8283",11,17,1,"Hispanic",3,2,3,3,3,3,3,2,2,3,NA,28
"8284",11,17,0,"Hispanic",3,2,3,3,2,2,3,1,2,3,3,28
"8285",12,17,0,"Hispanic",3,2,3,2,3,3,3,1,3,3,3,28
"8286",11,17,0,"Hispanic",3,2,3,1,2,3,3,2,2,3,3,28
"8287",11,16,0,"Hispanic",2,2,3,3,2,2,3,1,2,2,2,28
"8288",11,16,1,"Hispanic",3,2,3,3,1,3,3,2,2,3,2,28
"8289",11,16,1,"Hispanic",3,1,3,3,3,3,3,2,2,2,3,28
"8290",11,16,0,"Hispanic",3,3,2,3,3,3,3,3,1,2,2,28
"8291",12,18,1,"Hispanic",2,2,3,3,3,3,3,3,3,3,3,28
"8292",12,17,1,"Hispanic",3,1,3,3,3,3,3,3,3,3,2,28
"8293",12,17,0,"Asian",3,2,3,1,2,2,3,1,1,2,3,28
"8294",12,17,1,"Hispanic",1,3,3,3,2,2,2,3,2,2,2,28
"8295",12,17,0,"White",2,2,2,2,2,2,2,2,2,2,2,28
"8296",12,18,1,"Hispanic",2,1,3,3,2,3,3,3,2,3,3,28
"8297",12,18,0,"White",3,2,3,3,1,3,3,2,3,2,3,28
"8298",12,18,1,"Hispanic",2,2,3,3,3,3,3,3,3,3,1,28
"8299",12,18,0,"Hispanic",3,1,3,1,1,3,3,1,3,3,1,28
"8300",12,18,1,"Hispanic",3,2,2,3,3,3,3,1,2,2,3,28
"8301",12,17,1,"Hispanic",3,2,3,3,3,3,3,3,3,3,3,28
"8302",12,17,1,"Hispanic",3,2,3,2,2,2,3,2,3,3,2,28
"8303",9,14,1,"Hispanic",1,3,2,3,3,1,3,1,1,1,2,28
"8304",12,18,1,"Hispanic",2,2,2,3,2,1,3,2,2,2,2,28
"8305",9,14,0,"Hispanic",3,2,3,3,3,2,3,2,3,3,3,28
"8306",12,17,1,"Hispanic",3,3,3,3,3,3,3,3,3,3,3,28
"8307",12,17,0,"Hispanic",1,1,2,2,2,2,3,2,1,2,2,28
"8308",9,15,0,"Hispanic",3,2,3,3,3,3,3,3,2,3,3,28
"8309",9,15,1,"Black",2,1,3,3,3,2,3,3,2,3,3,28
"8310",12,18,1,"Hispanic",3,3,2,3,3,2,3,3,2,3,1,28
"8311",12,17,1,"Hispanic",2,3,3,3,2,3,3,3,3,2,3,28
"8312",9,15,0,"Hispanic",1,1,2,3,1,1,2,1,2,3,3,28
"8313",9,15,1,"White",2,1,2,3,2,3,3,3,3,2,3,28
"8314",12,18,0,"Asian",3,2,2,3,2,1,3,3,2,3,3,28
"8315",12,17,0,"Hispanic",2,2,3,2,2,1,2,1,1,2,2,28
"8316",11,16,0,"Hispanic",1,2,3,3,3,1,3,3,1,3,3,28
"8317",12,18,0,"Hispanic",2,1,1,2,1,1,3,1,2,1,3,28
"8318",11,16,0,"White",1,1,1,1,1,1,1,1,3,1,1,28
"8319",9,14,0,"Hispanic",3,3,3,2,1,3,1,3,3,3,2,28
"8320",12,18,1,"Hispanic",2,1,3,3,2,2,3,1,1,2,2,28
"8321",12,18,1,"Hispanic",3,2,3,1,3,2,3,3,3,3,2,28
"8322",11,16,0,"White",1,2,1,1,1,1,1,1,1,1,1,28
"8323",12,18,0,"Hispanic",1,1,1,2,2,2,2,1,1,2,1,28
"8324",12,17,0,"Hispanic",3,3,3,2,3,2,3,2,2,3,2,28
"8325",9,15,0,"White",3,2,3,3,3,2,3,2,2,3,2,28
"8326",9,14,1,"Hispanic",3,2,3,2,1,2,3,3,1,2,2,28
"8327",9,14,1,"Hispanic",2,3,3,3,3,2,3,3,2,3,3,28
"8328",9,15,1,"Hispanic",1,2,3,3,2,2,3,3,3,2,2,28
"8329",9,15,0,"White",2,1,3,2,3,3,3,3,1,3,3,28
"8330",11,16,0,"Black",2,2,3,2,1,1,2,1,1,2,1,28
"8331",11,17,1,"Hispanic",2,1,3,2,1,2,3,1,3,3,2,28
"8332",11,17,0,"Hispanic",3,2,3,2,3,3,3,2,3,3,1,28
"8333",11,17,1,"Asian",3,2,3,2,3,2,3,1,1,2,2,28
"8334",11,16,1,"Hispanic",3,3,3,3,1,2,3,2,3,3,2,28
"8335",12,17,1,"White",3,3,3,3,2,3,3,3,3,2,2,28
"8336",9,14,1,"Hispanic",3,3,3,3,2,2,3,3,2,2,2,28
"8337",9,14,1,"Hispanic",1,1,2,1,1,1,3,2,2,3,3,28
"8338",9,14,1,"Hispanic",2,2,2,1,1,1,2,1,2,1,1,28
"8339",11,16,1,"Hispanic",1,2,2,2,2,1,2,1,3,2,2,28
"8340",11,17,0,"Hispanic",2,1,2,2,1,2,3,1,1,2,2,28
"8341",11,16,1,"Hispanic",2,3,3,3,3,3,3,3,3,3,3,28
"8342",11,17,0,"Other",3,2,2,3,2,2,3,1,1,1,2,28
"8343",11,17,1,"Hispanic",2,1,3,3,3,3,3,3,3,3,3,28
"8344",9,14,1,"Hispanic",3,3,3,3,3,3,3,2,2,2,2,28
"8345",11,17,0,"Hispanic",2,2,3,2,2,2,2,2,2,2,2,28
"8346",11,16,0,"Black",3,2,1,2,1,2,2,1,2,2,1,28
"8347",11,16,0,"Hispanic",2,2,2,2,3,2,3,3,3,3,2,28
"8348",11,17,1,"Hispanic",1,2,1,1,2,2,3,2,3,1,3,28
"8349",11,16,0,"Hispanic",1,2,3,3,3,2,3,1,3,3,2,28
"8350",11,16,1,"Hispanic",3,3,2,3,3,2,3,3,3,3,2,28
"8351",12,18,0,"Hispanic",2,2,3,2,2,2,2,3,3,3,2,28
"8352",12,17,0,"Hispanic",2,2,1,1,1,1,1,1,1,1,3,28
"8353",12,17,1,"Hispanic",2,2,3,3,3,3,3,2,3,3,3,28
"8354",12,18,0,"Hispanic",2,2,2,2,1,1,1,1,1,2,2,28
"8355",9,15,0,"White",2,2,3,3,3,2,3,2,2,3,2,28
"8356",9,14,1,"Hispanic",3,2,3,3,2,2,3,2,3,3,3,28
"8357",9,14,1,"Hispanic",2,2,2,2,2,2,3,2,1,2,2,28
"8358",12,18,0,"Hispanic",1,1,3,1,2,3,3,2,1,3,2,28
"8359",12,17,0,"Hispanic",3,3,3,3,3,3,3,3,3,3,3,28
"8360",9,14,0,"Asian",3,2,2,2,1,2,2,1,1,1,2,28
"8361",9,15,0,"Hispanic",2,2,3,2,2,3,3,3,3,2,2,28
"8362",9,15,0,"Hispanic",1,1,1,1,1,1,1,1,1,1,1,28
"8363",12,19,0,"Hispanic",2,2,3,1,1,1,1,1,2,2,1,28
"8364",9,13,1,"Hispanic",3,1,3,3,2,3,3,3,2,3,2,28
"8365",12,17,1,"Hispanic",2,2,3,3,3,2,3,3,2,2,2,28
"8366",12,17,1,"Hispanic",3,2,3,3,3,3,3,3,2,3,3,28
"8367",9,15,0,"Hispanic",3,3,3,3,3,2,3,1,3,3,1,28
"8368",12,17,1,"Hispanic",3,2,3,2,3,3,3,1,2,3,2,28
"8369",9,14,1,"Hispanic",3,2,3,3,2,3,3,3,3,3,3,28
"8370",9,14,0,"Hispanic",2,3,2,2,2,3,2,3,3,2,2,28
"8371",9,14,1,"Other",1,1,3,2,1,1,2,3,1,2,2,28
"8372",9,15,1,"Hispanic",2,1,3,2,1,1,3,1,1,2,3,28
"8373",12,17,1,"Hispanic",3,1,3,3,3,3,3,3,3,3,3,28
"8374",9,14,1,"Hispanic",2,2,2,2,1,1,3,1,2,2,1,28
"8375",12,17,1,"Black",3,3,3,3,3,3,3,2,3,3,3,28
"8376",9,15,1,"Hispanic",2,2,3,2,2,2,3,2,3,3,2,28
"8377",9,15,1,"Hispanic",2,1,3,1,2,2,3,1,3,1,2,28
"8378",9,14,1,"Hispanic",2,1,2,2,1,2,3,2,2,2,1,28
"8379",9,14,1,"Other",2,3,3,3,2,1,3,2,2,3,3,28
"8380",9,15,0,"Other",2,2,3,2,3,3,3,2,3,3,1,28
"8381",9,15,0,"Hispanic",2,1,2,1,1,1,1,1,1,2,2,28
"8382",12,18,0,"Hispanic",3,2,3,3,3,2,3,3,3,3,2,28
"8383",11,16,1,"Hispanic",1,2,2,2,2,2,1,1,2,3,3,28
"8384",11,16,1,"Hispanic",1,2,3,2,1,3,2,1,2,2,1,28
"8385",11,16,0,"Hispanic",3,3,2,3,2,3,3,2,2,2,2,28
"8386",11,16,1,"Hispanic",1,2,3,2,2,1,3,1,3,3,2,28
"8387",11,16,1,"Hispanic",2,1,3,2,1,2,3,2,2,3,2,28
"8388",11,17,1,"Hispanic",2,2,3,2,3,3,3,3,2,3,2,28
"8389",12,17,0,"Hispanic",2,1,2,2,1,2,3,1,1,2,2,28
"8390",11,16,0,"Hispanic",1,2,3,2,2,2,3,2,3,3,2,28
"8391",11,16,0,"Hispanic",2,1,1,1,1,2,1,1,2,1,1,28
"8392",12,17,1,"Hispanic",2,1,3,2,3,2,3,2,2,3,2,28
"8393",9,14,1,"Hispanic",2,3,3,3,3,3,3,3,2,3,2,28
"8394",11,16,1,"Hispanic",2,2,2,2,3,2,1,2,2,3,2,28
"8395",11,17,0,"White",1,1,1,1,1,1,2,1,1,1,2,28
"8396",11,17,1,"Hispanic",3,2,3,3,3,2,3,3,1,3,2,28
"8397",9,15,1,"Hispanic",3,3,3,3,3,2,3,3,3,3,3,28
"8398",11,16,0,"Other",1,2,2,2,2,2,3,3,3,2,3,28
"8399",11,17,0,"Hispanic",2,1,2,1,1,1,2,2,2,3,2,28
"8400",11,16,1,"Black",2,3,2,3,1,2,3,2,3,1,1,28
"8401",11,16,0,"Hispanic",2,2,3,2,2,2,2,1,2,2,1,28
"8402",11,16,1,"White",3,2,3,3,3,3,3,3,3,3,3,28
"8403",11,16,1,"Hispanic",1,2,1,2,3,2,3,2,1,3,1,28
"8404",11,16,1,"Hispanic",3,1,3,2,3,3,3,1,1,2,2,28
"8405",11,17,1,"Other",2,3,3,3,2,2,3,3,3,3,2,28
"8406",11,17,1,"Other",3,2,3,2,3,2,3,2,3,3,2,28
"8407",11,16,1,"White",3,2,3,2,2,2,3,1,2,3,3,28
"8408",11,16,1,"Hispanic",2,2,3,2,1,1,3,3,2,2,2,28
"8409",11,16,0,"Hispanic",2,2,2,1,2,2,2,2,2,2,2,28
"8410",11,16,1,"Hispanic",2,1,3,2,3,2,3,3,2,3,2,28
"8411",11,17,0,"Hispanic",2,2,3,2,2,1,2,1,1,3,2,28
"8412",11,16,1,"Hispanic",2,2,3,2,1,2,3,2,3,2,2,28
"8413",11,16,0,"Hispanic",2,1,2,3,2,1,3,1,1,3,2,28
"8414",12,17,1,"Hispanic",2,2,3,2,3,3,3,3,3,2,2,28
"8415",12,17,1,"Other",2,1,3,3,2,3,1,2,3,3,2,28
"8416",12,17,1,"Hispanic",1,1,2,1,1,2,2,2,1,2,2,28
"8417",9,14,1,"Hispanic",3,2,2,2,1,2,3,2,1,3,3,28
"8418",9,14,0,"Hispanic",2,1,3,1,3,3,2,1,3,3,3,28
"8419",9,14,1,NA,3,NA,3,3,NA,NA,NA,NA,NA,NA,NA,28
"8420",9,14,0,"White",2,3,3,3,3,3,2,1,1,3,1,28
"8421",9,14,1,"White",3,3,3,3,2,3,3,3,3,3,1,28
"8422",9,14,1,"Hispanic",2,2,3,2,2,2,3,3,3,3,3,28
"8423",9,15,1,"Hispanic",3,1,2,2,3,2,3,3,2,3,3,28
"8424",12,18,0,"Hispanic",1,1,2,2,2,2,3,1,1,1,1,28
"8425",12,17,1,"Hispanic",2,2,3,2,3,2,3,3,3,2,2,28
"8426",12,17,1,"White",3,1,3,2,2,2,2,2,2,2,2,28
"8427",9,15,0,"Hispanic",2,2,2,2,3,2,3,2,1,2,2,28
"8428",12,17,1,"Hispanic",3,2,3,3,2,3,3,3,2,3,2,28
"8429",12,17,0,"Black",2,2,3,2,3,2,3,1,2,3,2,28
"8430",9,14,1,"Hispanic",2,2,3,3,2,2,3,3,2,3,3,28
"8431",12,17,1,"Hispanic",3,3,2,2,2,2,3,2,2,3,2,28
"8432",9,15,0,"Hispanic",2,1,2,2,1,3,3,1,1,1,3,28
"8433",9,14,0,"Hispanic",3,1,3,3,2,2,3,3,3,3,3,28
"8434",12,17,0,"White",2,1,1,1,1,2,2,1,1,2,2,28
"8435",12,17,0,"Hispanic",2,1,2,2,1,3,3,2,2,2,2,28
"8436",9,15,1,"Hispanic",2,2,3,3,1,2,3,2,2,3,2,28
"8437",12,18,1,"Hispanic",2,2,3,3,3,2,3,2,2,2,2,28
"8438",9,14,1,"Hispanic",3,3,3,3,2,3,3,2,1,3,2,28
"8439",9,15,0,"Hispanic",2,2,3,3,2,2,3,3,3,3,2,28
"8440",12,18,1,"Hispanic",2,1,2,1,1,1,2,1,1,2,1,28
"8441",9,14,1,"Hispanic",2,2,2,2,2,2,3,2,3,2,2,28
"8442",11,15,1,"Hispanic",3,2,3,2,2,3,2,2,3,3,2,28
"8443",12,17,1,"Hispanic",3,3,3,2,3,3,3,3,3,3,2,28
"8444",11,16,1,"White",3,3,2,3,2,3,1,3,3,2,3,28
"8445",11,16,0,"Hispanic",1,1,2,1,1,2,1,1,1,2,2,28
"8446",11,17,1,"White",2,2,3,3,3,2,2,1,2,3,2,28
"8447",12,17,1,"White",3,3,3,3,3,2,3,3,3,3,3,28
"8448",11,17,0,"Hispanic",2,2,2,2,1,2,2,1,2,2,1,28
"8449",11,16,1,"Hispanic",2,2,3,3,2,2,2,1,3,3,3,28
"8450",12,17,0,"Hispanic",3,1,2,1,1,2,2,1,2,1,1,28
"8451",11,16,1,"Asian",2,3,3,2,2,3,1,1,2,2,3,28
"8452",9,14,1,"Hispanic",3,3,3,1,2,3,3,3,3,3,2,28
"8453",11,16,1,"Hispanic",1,2,2,2,3,2,2,2,2,3,2,28
"8454",9,15,0,"Hispanic",3,1,3,1,2,2,3,1,2,2,2,28
"8455",11,16,0,"Hispanic",2,2,2,2,3,3,3,2,2,1,2,28
"8456",9,15,1,"Hispanic",2,1,2,3,2,2,3,2,3,3,2,28
"8457",11,17,1,"Hispanic",2,1,3,2,2,3,3,1,3,3,2,28
"8458",11,16,1,"Other",3,3,2,3,3,3,3,3,2,2,1,28
"8459",11,16,0,"Hispanic",2,2,3,3,1,2,3,2,3,2,2,28
"8460",11,16,1,"Hispanic",3,2,3,3,2,3,3,1,3,3,2,28
"8461",9,14,1,"Hispanic",3,2,3,3,3,2,3,3,3,3,3,28
"8462",11,17,0,"Hispanic",3,2,3,2,3,3,3,2,1,3,3,28
"8463",11,16,1,"Hispanic",2,1,3,3,3,2,3,3,2,2,2,28
"8464",11,16,0,"Hispanic",1,3,3,3,2,3,3,2,3,3,2,28
"8465",9,14,0,"Hispanic",1,2,3,2,2,2,1,1,3,2,2,28
"8466",11,17,0,"Hispanic",1,2,2,1,1,1,3,1,2,3,2,28
"8467",11,17,1,"Black",1,2,3,2,2,2,3,3,3,3,3,28
"8468",11,16,0,"Hispanic",1,2,3,2,1,2,2,1,2,2,1,28
"8469",12,17,0,"Hispanic",3,3,3,2,2,3,2,1,1,2,3,28
"8470",11,17,1,"Hispanic",2,3,3,3,2,2,3,2,3,1,2,28
"8471",9,14,0,"Hispanic",3,3,2,3,2,2,3,2,2,3,2,28
"8472",11,16,1,"Hispanic",2,2,3,3,3,2,3,3,3,2,2,28
"8473",9,14,0,"Hispanic",3,2,1,2,2,2,3,1,1,3,3,28
"8474",11,16,1,"Hispanic",1,1,2,2,2,2,NA,1,1,2,2,28
"8475",11,17,0,"Hispanic",1,2,3,2,2,2,3,1,2,2,2,28
"8476",11,17,0,"Hispanic",2,3,3,2,1,2,3,1,3,3,3,28
"8477",11,16,1,"Hispanic",2,1,3,3,2,2,3,3,2,3,2,28
"8478",11,17,0,"Hispanic",2,2,3,3,3,3,3,2,3,3,3,28
"8479",11,16,1,"Hispanic",2,1,2,3,1,1,2,1,2,1,2,28
"8480",11,16,0,"Hispanic",3,2,3,2,2,1,2,1,3,2,3,28
"8481",11,16,0,"Hispanic",3,3,3,3,3,3,3,3,3,3,2,28
"8482",9,15,1,"Hispanic",3,2,3,3,2,2,3,2,3,3,2,28
"8483",11,16,1,"Hispanic",3,2,3,3,2,3,3,2,3,2,3,28
"8484",12,17,0,"Hispanic",3,1,3,3,2,3,3,1,2,1,3,28
"8485",9,14,1,"Hispanic",3,2,3,3,3,2,3,3,3,2,2,28
"8486",6,22,0,"Black",1,1,1,1,1,1,1,1,3,3,3,28
"8487",12,17,0,"Hispanic",2,2,2,3,3,3,3,1,3,3,2,28
"8488",12,17,1,"Hispanic",3,2,3,3,3,2,3,3,1,3,2,28
"8489",9,14,1,"White",2,3,3,3,3,2,3,3,3,2,2,28
"8490",9,15,1,"Hispanic",2,2,2,3,3,3,3,3,3,3,3,28
"8491",9,15,1,"Hispanic",2,2,2,2,3,3,3,2,2,2,2,28
"8492",9,14,0,"Hispanic",1,1,1,1,1,1,1,1,1,1,1,28
"8493",9,14,0,"White",2,2,2,3,3,3,3,3,3,3,2,28
"8494",9,14,1,"Hispanic",1,1,3,1,1,1,1,1,1,1,1,28
"8495",9,15,0,"Hispanic",3,2,2,2,2,3,3,2,3,3,1,28
"8496",9,15,1,"Hispanic",2,3,2,3,2,3,3,1,2,3,2,28
"8497",9,14,0,"Hispanic",1,1,1,2,1,1,2,1,1,2,1,28
"8498",9,15,1,"Hispanic",3,2,3,3,2,2,3,3,2,3,2,28
"8499",9,15,1,"Hispanic",1,2,2,1,1,1,1,1,3,3,1,28
"8500",9,14,1,"Asian",2,2,2,2,2,2,2,2,2,2,2,28
"8501",9,15,0,"White",2,2,3,3,2,3,2,2,3,2,2,28
"8502",9,15,1,"Hispanic",3,2,3,3,2,3,3,3,3,2,2,28
"8503",9,15,1,"Hispanic",2,1,2,2,2,2,2,2,2,2,3,28
"8504",9,14,0,"Hispanic",2,2,2,2,2,2,2,2,3,2,2,28
"8505",9,14,1,"Hispanic",1,1,2,1,2,3,2,1,3,1,1,28
"8506",9,14,1,"Hispanic",2,1,2,2,2,2,2,2,2,2,1,28
"8507",9,14,1,"Hispanic",2,3,3,3,2,3,3,3,2,1,2,28
"8508",9,15,1,"Hispanic",1,2,2,3,2,3,3,3,3,2,2,28
"8509",9,14,0,"Hispanic",3,3,2,2,1,2,3,2,3,2,2,28
"8510",9,14,0,"Hispanic",3,2,3,3,2,3,3,3,3,3,2,28
"8511",9,14,0,"Hispanic",2,1,2,3,1,1,3,2,1,2,3,28
"8512",9,15,1,"Hispanic",3,2,3,2,3,3,3,3,3,3,2,28
"8513",9,15,1,"Hispanic",3,3,3,2,1,2,3,3,1,3,3,28
"8514",9,14,0,"Hispanic",2,1,3,3,1,1,3,1,1,3,2,28
"8515",9,15,1,"Hispanic",2,3,1,1,1,2,3,3,1,2,1,28
"8516",9,14,1,"Hispanic",2,3,3,3,2,2,3,3,2,3,2,28
"8517",9,14,1,"Hispanic",2,2,3,2,2,1,3,3,3,3,2,28
"8518",9,13,1,"Hispanic",1,2,2,2,1,2,3,3,3,1,3,28
"8519",9,14,1,"Hispanic",3,2,2,3,3,2,3,3,2,3,1,28
"8520",9,15,1,"Hispanic",2,2,3,3,2,3,3,3,3,3,1,28
"8521",11,16,1,"Hispanic",2,2,3,3,1,1,2,2,2,2,2,28
"8522",9,14,1,"Hispanic",2,1,2,3,3,2,3,2,3,2,2,28
"8523",9,14,1,"Hispanic",1,2,2,1,1,2,1,1,2,1,2,28
"8524",9,15,0,"Hispanic",1,2,3,1,1,1,1,1,2,1,2,28
"8525",9,15,1,"Hispanic",3,2,2,3,2,2,3,2,2,2,2,28
"8526",9,15,1,"Hispanic",2,2,2,3,2,2,3,2,1,2,2,28
"8527",9,15,0,"White",2,1,1,1,1,1,2,2,3,2,1,28
"8528",9,14,1,"Hispanic",2,1,2,2,1,2,3,1,2,1,2,28
"8529",9,14,1,"Hispanic",3,1,3,1,3,1,3,3,2,3,2,28
"8530",9,14,1,"Hispanic",2,2,2,2,1,1,3,2,2,1,2,28
"8531",9,15,0,"Hispanic",2,2,2,3,1,2,3,2,1,1,2,28
"8532",9,14,0,"Hispanic",2,2,3,2,1,3,2,1,3,3,2,28
"8533",9,14,1,"Hispanic",2,2,2,3,2,2,3,2,2,1,3,28
"8534",9,14,0,"White",3,1,2,1,1,1,1,2,2,1,3,28
"8535",9,15,0,"Hispanic",2,3,3,3,2,3,3,2,3,2,2,28
"8536",9,NA,0,"Hispanic",2,3,3,3,3,3,3,3,3,3,2,28
"8537",12,18,1,"Hispanic",3,1,3,1,3,3,3,3,2,3,2,28
"8538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8540",12,18,0,"Hispanic",3,2,3,2,2,2,2,1,1,2,3,28
"8541",12,17,0,"Hispanic",3,2,2,1,3,2,3,2,2,3,3,28
"8542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8543",9,14,1,"Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8544",9,14,1,"White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8545",9,14,1,"White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8546",11,16,0,"Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8548",11,16,0,"Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8549",9,NA,1,"White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8551",9,14,1,"White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8553",11,16,0,"Hispanic",1,2,3,3,3,2,3,1,3,3,2,28
"8554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8555",11,16,0,"Other",1,2,2,3,1,1,1,1,1,2,1,28
"8556",12,17,1,"Hispanic",1,1,2,2,2,2,2,2,2,2,2,28
"8557",9,15,1,"Hispanic",3,2,3,3,3,2,3,3,3,3,3,28
"8558",9,14,1,"Hispanic",3,1,3,3,3,3,3,3,2,3,2,28
"8559",12,18,1,"Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8560",12,17,0,"Hispanic",2,1,3,3,2,2,3,3,3,3,2,28
"8561",9,14,0,"Hispanic",1,3,2,2,1,1,1,1,1,1,2,28
"8562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8564",9,14,0,"White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8565",12,17,1,"Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8567",9,14,1,"Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8568",12,18,1,"Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8569",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8571",11,16,0,"Hispanic",2,1,2,3,3,3,3,3,2,3,2,28
"8572",9,14,1,"Hispanic",2,3,3,3,3,2,3,3,2,3,3,28
"8573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8574",12,17,0,"Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8575",9,15,1,"Hispanic",3,2,3,1,3,3,3,3,2,3,2,28
"8576",12,18,1,"Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8578",9,14,1,"Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8579",9,14,1,"Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8580",9,14,1,"Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8583",9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8584",9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8586",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8587",9,15,1,"Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8588",9,14,1,"Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8589",9,14,0,"White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8590",9,15,1,"Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8591",9,14,1,"Hispanic",2,2,3,2,2,2,3,2,1,3,2,28
"8592",9,14,1,"Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"8595",7,12,0,"Black",3,2,2,2,2,2,3,3,2,2,2,29
"8596",7,12,1,"White",3,2,3,3,3,3,2,1,3,3,1,29
"8597",7,12,1,"Asian",3,2,3,2,2,2,3,2,2,2,3,29
"8598",7,12,0,"White",2,2,3,3,1,2,2,2,3,2,2,29
"8599",7,12,1,"White",2,2,3,2,2,2,3,3,3,1,2,29
"8600",7,12,1,"White",3,2,3,2,2,1,2,2,1,2,2,29
"8601",7,12,0,"White",3,2,3,3,2,2,3,3,2,3,2,29
"8602",7,12,0,"Black",2,3,2,3,1,1,3,1,1,1,2,29
"8603",7,13,0,"Black",3,2,2,NA,1,2,2,1,1,2,2,29
"8604",7,12,0,"Asian",2,1,2,1,3,3,3,2,3,3,2,29
